UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
24369	-	-	Mean CBF in Parietal Lobe in grey matter (left)	Mean CBF in Parietal Lobe in grey matter (left) (UKB data field 24369)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24370	-	-	Mean CBF in Temporal Lobe in grey matter (right)	Mean CBF in Temporal Lobe in grey matter (right) (UKB data field 24370)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24371	-	-	Mean CBF in Temporal Lobe in grey matter (left)	Mean CBF in Temporal Lobe in grey matter (left) (UKB data field 24371)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24372	-	-	Mean CBF in Internal Carotid Artery vascular territory in grey matter (right)	Mean CBF in Internal Carotid Artery vascular territory in grey matter (right) (UKB data field 24372)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24373	-	-	Mean CBF in Internal Carotid Artery vascular territory in grey matter (left)	Mean CBF in Internal Carotid Artery vascular territory in grey matter (left) (UKB data field 24373)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24374	-	-	Mean CBF in VertebroBasilar Arteries vascular territories in grey matter	Mean CBF in VertebroBasilar Arteries vascular territories in grey matter (UKB data field 24374)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24375	-	-	Mean CBF in whole brain in white matter	Mean CBF in whole brain in white matter (UKB data field 24375)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24376	-	-	Mean CBF in cerebrum in white matter and >50% cerebral partial volume	Mean CBF in cerebrum in white matter and >50% cerebral partial volume (UKB data field 24376)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24377	-	-	Mean CBF in cerebrum in white matter (left)	Mean CBF in cerebrum in white matter (left) (UKB data field 24377)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24378	-	-	Mean CBF in cerebrum in white matter (right)	Mean CBF in cerebrum in white matter (right) (UKB data field 24378)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24379	-	-	Mean CBF in Caudate (right)	Mean CBF in Caudate (right) (UKB data field 24379)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24380	-	-	Mean CBF in Caudate (left)	Mean CBF in Caudate (left) (UKB data field 24380)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24381	-	-	Mean CBF in Putamen (right)	Mean CBF in Putamen (right) (UKB data field 24381)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24382	-	-	Mean CBF in Putamen (left)	Mean CBF in Putamen (left) (UKB data field 24382)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24383	-	-	Mean CBF in Thalamus (right)	Mean CBF in Thalamus (right) (UKB data field 24383)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24384	-	-	Mean CBF in Thalamus (left)	Mean CBF in Thalamus (left) (UKB data field 24384)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24385	-	-	Mean ATT in whole brain in grey matter	Mean ATT in whole brain in grey matter (UKB data field 24385)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24386	-	-	Mean ATT in cortex in grey matter	Mean ATT in cortex in grey matter (UKB data field 24386)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24387	-	-	Mean ATT in Cerebellum in grey matter (right)	Mean ATT in Cerebellum in grey matter (right) (UKB data field 24387)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24388	-	-	Mean ATT in Cerebellum in grey matter (left)	Mean ATT in Cerebellum in grey matter (left) (UKB data field 24388)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24389	-	-	Mean ATT in Frontal Lobe in grey matter (right)	Mean ATT in Frontal Lobe in grey matter (right) (UKB data field 24389)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24390	-	-	Mean ATT in Frontal Lobe in grey matter (left)	Mean ATT in Frontal Lobe in grey matter (left) (UKB data field 24390)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24391	-	-	Mean ATT in Occipital Lobe in grey matter (right)	Mean ATT in Occipital Lobe in grey matter (right) (UKB data field 24391)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24392	-	-	Mean ATT in Occipital Lobe in grey matter (left)	Mean ATT in Occipital Lobe in grey matter (left) (UKB data field 24392)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24393	-	-	Mean ATT in Parietal Lobe in grey matter (right)	Mean ATT in Parietal Lobe in grey matter (right) (UKB data field 24393)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24394	-	-	Mean ATT in Parietal Lobe in grey matter (left)	Mean ATT in Parietal Lobe in grey matter (left) (UKB data field 24394)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24395	-	-	Mean ATT in Temporal Lobe in grey matter (right)	Mean ATT in Temporal Lobe in grey matter (right) (UKB data field 24395)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24396	-	-	Mean ATT in Temporal Lobe in grey matter (left)	Mean ATT in Temporal Lobe in grey matter (left) (UKB data field 24396)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24397	-	-	Mean ATT in Internal Carotid Artery vascular territory in grey matter (right)	Mean ATT in Internal Carotid Artery vascular territory in grey matter (right) (UKB data field 24397)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24398	-	-	Mean ATT in Internal Carotid Artery vascular territory in grey matter (left)	Mean ATT in Internal Carotid Artery vascular territory in grey matter (left) (UKB data field 24398)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24399	-	-	Mean ATT in VertebroBasilar Arteries vascular territories in grey matter	Mean ATT in VertebroBasilar Arteries vascular territories in grey matter (UKB data field 24399)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24400	-	-	Mean ATT in whole brain in white matter	Mean ATT in whole brain in white matter (UKB data field 24400)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24401	-	-	Mean ATT in cerebrum in white matter and >50% cerebral partial volume	Mean ATT in cerebrum in white matter and >50% cerebral partial volume (UKB data field 24401)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24402	-	-	Mean ATT in cerebrum in white matter (left)	Mean ATT in cerebrum in white matter (left) (UKB data field 24402)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24403	-	-	Mean ATT in cerebrum in white matter (right)	Mean ATT in cerebrum in white matter (right) (UKB data field 24403)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24404	-	-	Mean ATT in Caudate (right)	Mean ATT in Caudate (right) (UKB data field 24404)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24405	-	-	Mean ATT in Caudate (left)	Mean ATT in Caudate (left) (UKB data field 24405)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24406	-	-	Mean ATT in Putamen (right)	Mean ATT in Putamen (right) (UKB data field 24406)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24407	-	-	Mean ATT in Putamen (left)	Mean ATT in Putamen (left) (UKB data field 24407)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24408	-	-	Mean ATT in Thalamus (right)	Mean ATT in Thalamus (right) (UKB data field 24408)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24409	-	-	Mean ATT in Thalamus (left)	Mean ATT in Thalamus (left) (UKB data field 24409)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24410	-	-	Image processing batch	Image processing batch (UKB data field 24410)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24411	-	-	CMRR multiband software version	CMRR multiband software version (UKB data field 24411)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24412	-	-	T1 acquisition protocol versions	T1 acquisition protocol versions (UKB data field 24412)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24413	-	-	Brain scanner service pack software version	Brain scanner service pack software version (UKB data field 24413)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24414	-	-	Brain scanner B0 field ramp-down/up event	Brain scanner B0 field ramp-down/up event (UKB data field 24414)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24415	-	-	Brain scanner cold head replacement event	Brain scanner cold head replacement event (UKB data field 24415)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
24416	-	-	Brain scanner head coil replacement event	Brain scanner head coil replacement event (UKB data field 24416)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
